stock_name,daily_profit,day_min_price,day_max_price,day_final_price,date,buyers_in_day,volumn_of_buy_in_day,persons_num_of_buyers,company_num_of_buyers,persons_amount_of_buy,company_amount_of_buy,persons_num_of_seller,company_num_of_seller,persons_amount_of_sells,company_amount_of_sells
بمپنا,-4.87,133423.00,140000.00,133603.00,1399-05-08,416,766811,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-4.39,139548.00,146892.00,140445.00,1399-05-07,439,799994,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-4.97,146844.00,152300.00,146892.00,1399-05-06,0,760072,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-4.39,153584.00,167000.00,154572.00,1399-05-05,340,318275,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,2.32,150101.00,165901.00,161667.00,1399-05-04,1480,M 2.654,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-2.33,157801.00,166106.00,158001.00,1399-05-01,167,712534,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-0.41,154415.00,170000.00,161876.00,1399-04-10,0,931333,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-4.99,162518.00,167000.00,162542.00,1399-04-09,511,730233,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,2.43,158700.00,175362.00,171071.00,1399-04-08,1354,461102,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,4.93,166350.00,167127.00,167012.00,1399-04-07,2630,903710,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-2.41,154944.00,162000.00,159169.00,1399-04-04,308,M 1.983,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-1.08,156633.00,168490.00,163098.00,1399-04-03,0,M 1.442,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,0.27,157005.00,167000.00,164876.00,1399-04-02,0,M 2.124,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-2.46,160150.00,175888.00,164437.00,1399-04-01,442,506620,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,2.28,157102.00,173066.00,168578.00,1399-03-31,597,868410,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,2.11,153349.00,169491.00,164825.00,1399-03-27,692,M 1.192,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,4.82,154009.00,161696.00,161420.00,1399-03-26,0,M 1.812,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,5.00,153997.00,153997.00,153997.00,1399-03-25,325,518295,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,4.93,146763.00,146763.00,146664.00,1399-03-24,132,352655,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,4.91,130000.00,139898.00,139775.00,1399-03-21,150,M 3.271,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-0.05,127000.00,138000.00,133237.00,1399-03-20,178,190210,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,0.43,131002.00,139362.00,133297.00,1399-03-19,234,214497,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,2.32,133040.00,136197.00,132726.00,1399-03-18,258,187338,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,2.57,129000.00,132781.00,129712.00,1399-03-17,215,230303,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,1.93,128898.00,130266.00,126459.00,1399-03-13,169,153705,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,2.28,120400.00,127356.00,124063.00,1399-03-12,20,223407,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-4.06,120099.00,131499.00,121292.00,1399-03-11,215,759048,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,0.40,124000.00,131000.00,126419.00,1399-03-10,247,131031,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-3.43,123866.00,133000.00,125910.00,1399-03-07,198,417290,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-2.81,127447.00,139550.00,130385.00,1399-03-06,148,240025,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,0.92,130000.00,139573.00,134154.00,1399-03-03,249,196828,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,2.78,122868.00,135800.00,132927.00,1399-02-31,0,503765,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,4.04,127000.00,130527.00,129334.00,1399-02-30,299,325619,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,2.36,116105.00,127516.00,124312.00,1399-02-29,0,207960,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-2.61,118470.00,130547.00,121444.00,1399-02-28,354,621582,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-1.90,115916.00,127590.00,124705.00,1399-02-27,190,244749,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-4.13,125973.00,138000.00,127120.00,1399-02-23,281,775678,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-1.16,127458.00,139900.00,132603.00,1399-02-22,384,703371,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-1.31,129152.00,142740.00,134166.00,1399-02-21,461,M 1.008,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-3.91,134407.00,140101.00,135949.00,1399-02-20,1063,M 1.693,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-4.92,141360.00,144329.00,141481.00,1399-02-17,248,M 2.469,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,-4.60,148173.00,159994.00,148799.00,1399-02-16,432,M 1.957,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,2.96,150000.00,159056.00,155971.00,1399-02-15,806,M 2.195,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,5.00,151482.00,151482.00,151482.00,1399-02-14,0,415653,133,2, 188346B, 88383,439,1, 236729B, 40000
بمپنا,4.22,138426.00,145347.00,144269.00,1399-02-13,1322,M 1.176,133,2, 188346B, 88383,439,1, 236729B, 40000
کترام,-3.88,29640.00,31080.00,29980.00,1399-05-15,1374,M 4.653,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-4.65,31080.00,32000.00,31190.00,1399-05-14,0,M 6.911,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,0.46,30940.00,34180.00,32710.00,1399-05-13,3566,M 11.551,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,5.00,29460.00,32560.00,32560.00,1399-05-12,418,M 2.424,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-1.37,29870.00,33010.00,31010.00,1399-05-11,4126,M 23.202,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-2.03,30490.00,30490.00,31440.00,1399-05-08,425,565442,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-1.72,31020.00,31020.00,32090.00,1399-05-07,429,478438,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-1.66,31540.00,31540.00,32650.00,1399-05-06,0,466598,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-2.90,32490.00,32490.00,33200.00,1399-05-05,570,816090,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-4.31,33950.00,33950.00,34190.00,1399-05-04,832,M 1.211,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-1.98,34630.00,34630.00,35730.00,1399-05-01,467,588964,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-4.98,36450.00,36450.00,36450.00,1399-04-31,1086,M 2.651,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,3.79,36910.00,38800.00,38360.00,1399-04-30,4039,M 12.477,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,5.00,36960.00,36960.00,36960.00,1399-04-29,337,M 1.962,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,4.95,35210.00,35210.00,35200.00,1399-04-28,253,M 1.483,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,3.81,31850.00,33920.00,33540.00,1399-04-25,746,M 4.672,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-4.63,32190.00,33900.00,32310.00,1399-04-24,2633,M 11.09,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-4.94,33860.00,34000.00,33880.00,1399-04-23,0,M 3.306,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-1.16,34260.00,37300.00,35640.00,1399-04-22,4922,M 15.599,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-4.91,36030.00,36900.00,36060.00,1399-04-21,1492,M 4.235,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-4.77,37830.00,38980.00,37920.00,1399-04-18,0,M 1.581,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-2.97,38990.00,42000.00,39820.00,1399-04-17,2962,M 6.363,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,4.99,41040.00,41040.00,41040.00,1399-04-16,305,M 1.35,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,2.14,36800.00,40180.00,39090.00,1399-04-15,701,M 5.855,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-4.32,38000.00,39220.00,38270.00,1399-04-14,0,M 4.369,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-1.91,38800.00,42500.00,40000.00,1399-04-11,2574,M 6.909,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,3.87,38610.00,41220.00,40780.00,1399-04-10,0,M 8.395,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-4.85,39200.00,40000.00,39260.00,1399-04-09,1889,M 4.881,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-2.44,40180.00,44400.00,41260.00,1399-04-08,2356,M 7.091,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,3.50,39600.00,42900.00,42290.00,1399-04-07,1377,M 5.197,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-4.71,40740.00,42100.00,40860.00,1399-04-04,2081,M 5.121,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-1.45,41340.00,45000.00,42880.00,1399-04-03,0,M 8.075,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,3.08,40900.00,44320.00,43510.00,1399-04-02,3186,M 8.941,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-3.96,41760.00,43500.00,42210.00,1399-04-01,3927,M 7.962,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-4.25,43610.00,45900.00,43950.00,1399-03-31,5444,M 12.08,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-4.26,45550.00,47940.00,45900.00,1399-03-27,4853,M 11.535,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,4.31,46000.00,48250.00,47940.00,1399-03-26,0,M 4.305,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,4.43,42200.00,46200.00,45960.00,1399-03-24,2734,M 10.406,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,5.00,44009.00,44009.00,44009.00,1399-03-21,226,M 2.053,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,4.23,39560.00,42223.00,41914.00,1399-03-20,0,M 4.485,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-3.43,39560.00,43724.00,40213.00,1399-03-19,3055,M 8.068,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-1.13,40014.00,43510.00,41642.00,1399-03-18,4522,M 12.882,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,-0.25,40114.00,44336.00,42119.00,1399-03-17,5372,M 22.421,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,5.00,42225.00,42225.00,42225.00,1399-03-13,429,M 2.801,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,5.00,40215.00,40215.00,40215.00,1399-03-12,90,M 1.533,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,4.70,36500.00,38407.00,38300.00,1399-03-11,1345,M 6.451,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,3.54,37096.00,37096.00,36579.00,1399-03-10,186,M 1.001,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,2.80,32850.00,36086.00,35330.00,1399-03-07,653,M 3.62,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,2.69,32101.00,35140.00,34368.00,1399-03-06,3392,M 18.738,1374,1, 4.603M, 50000,910,0, 4.653M, 0
کترام,4.28,33696.00,33696.00,33467.00,1399-03-03,212,M 1.336,1374,1, 4.603M, 50000,910,0, 4.653M, 0
مارون,3.63,159791.00,176611.00,174303.00,1399-05-15,2753,M 6.61,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,5.00,168201.00,168201.00,168201.00,1399-05-14,76,M 1.909,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,3.17,147522.00,163038.00,160192.00,1399-05-13,0,M 4.971,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,-2.76,151700.00,162900.00,155275.00,1399-05-12,1865,M 1.856,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,-2.27,155223.00,171561.00,159684.00,1399-05-11,2110,M 2.136,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,-5.00,163392.00,163392.00,163392.00,1399-05-08,437,M 2.667,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,-4.71,171472.00,179000.00,171991.00,1399-05-07,848,M 1.531,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,-4.81,180139.00,188000.00,180496.00,1399-05-06,0,M 1.466,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,2.97,179000.00,193355.00,189619.00,1399-05-05,4460,M 4.943,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,19.01,181450.00,200550.00,184148.00,1399-05-04,3098,M 9.769,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,5.00,158686.00,158686.00,158686.00,1399-04-28,0,M 1.821,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,3.83,152834.00,152834.00,151130.00,1399-04-24,8,608064,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,5.00,145557.00,145557.00,145557.00,1399-04-23,23,811022,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,4.83,138853.00,138853.00,138626.00,1399-04-22,0,766803,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,5.00,132241.00,132241.00,132241.00,1399-04-21,29,861890,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,5.00,125944.00,125944.00,125944.00,1399-04-18,23,M 1.155,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,4.99,119954.00,119954.00,119947.00,1399-04-17,15,912783,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,1.44,118245.00,118245.00,114242.00,1399-04-16,0,264188,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,2.81,115017.00,115017.00,112615.00,1399-04-15,12,513076,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,0.11,114885.00,114885.00,109540.00,1399-04-14,0,20926,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,2.97,111571.00,111571.00,109415.00,1399-04-11,8,593786,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,0.46,111060.00,111060.00,106259.00,1399-04-10,2,92048,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,1.50,109418.00,109418.00,105772.00,1399-04-09,2,299956,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,2.61,106631.00,106631.00,104208.00,1399-04-08,6,522372,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,1.49,105067.00,105067.00,101554.00,1399-04-07,32,297691,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,0.34,104711.00,104711.00,100064.00,1399-04-04,0,69716,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,1.23,103435.00,103435.00,99725.00,1399-04-03,0,253209,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,0.55,102871.00,102871.00,98510.00,1399-04-02,0,112499,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,0.24,102620.00,102620.00,97973.00,1399-04-01,0,50206,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,0.31,102299.00,102299.00,97734.00,1399-03-31,0,64481,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,1.70,100593.00,100593.00,97428.00,1399-03-27,5,366537,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,0.19,100403.00,100403.00,95803.00,1399-03-26,1,40974,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,3.02,97455.00,97455.00,95622.00,1399-03-25,8,653605,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,0.27,97189.00,97189.00,92815.00,1399-03-24,0,59235,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,0.15,97043.00,97043.00,92561.00,1399-03-21,1,34723,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,0.24,96815.00,96815.00,92422.00,1399-03-20,0,54504,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,1.03,95831.00,95831.00,92205.00,1399-03-19,1,237542,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,3.00,93039.00,93039.00,91268.00,1399-03-18,2,694037,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,2.47,90799.00,90799.00,88609.00,1399-03-17,152,570610,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,1.87,87802.00,89132.00,86476.00,1399-03-13,237,465594,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,1.99,84001.00,87393.00,84888.00,1399-03-12,290,619002,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,-0.26,79283.00,87617.00,83232.00,1399-03-11,551,M 1.332,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,3.78,80410.00,84422.00,83445.00,1399-03-10,524,M 1.415,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,-0.42,78500.00,81900.00,80402.00,1399-03-07,724,M 3.034,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,5.00,80000.00,80742.00,80742.00,1399-03-06,767,M 7.291,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,1.08,79878.00,79878.00,76898.00,1399-03-03,12,284498,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,0.51,79475.00,79475.00,76075.00,1399-02-31,0,135885,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,0.06,79431.00,79431.00,75691.00,1399-02-30,1,14721,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,0.67,78901.00,78901.00,75649.00,1399-02-29,0,180046,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
مارون,0.25,78700.00,78700.00,75144.00,1399-02-28,3,68297,2753,6, 3.04M, 3.57,1256,8, 5.974M, 636014
شپاس,-4.79,33973.00,35270.00,34049.00,1399-05-15,1584,M 6.759,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-0.89,35245.00,38955.00,35761.00,1399-05-14,528,M 2.948,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-3.47,35904.00,39040.00,36482.00,1399-05-07,0,M 22.622,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-4.96,37779.00,37779.00,37793.00,1399-05-06,0,M 1.127,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-5.00,39767.00,39767.00,39767.00,1399-05-05,612,M 3.478,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-5.00,41859.00,41859.00,41859.00,1399-05-04,1139,M 1.467,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-2.82,43073.00,47600.00,44062.00,1399-05-01,397,M 1.625,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,5.00,45340.00,45340.00,45340.00,1399-04-29,355,M 3.971,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,5.00,43181.00,43181.00,43181.00,1399-04-28,222,M 1.758,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,2.40,42170.00,42170.00,41125.00,1399-04-25,9,647204,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,3.52,40735.00,40735.00,40162.00,1399-04-22,0,950146,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,4.67,36500.00,38919.00,38796.00,1399-04-21,987,M 7.44,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,4.87,34120.00,37111.00,37066.00,1399-04-18,1760,M 17.221,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,1.94,36404.00,36404.00,35344.00,1399-04-17,0,601629,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,2.20,35619.00,35619.00,34671.00,1399-04-16,0,683285,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,1.07,35243.00,35243.00,33923.00,1399-04-15,8,330583,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,4.04,33875.00,33875.00,33565.00,1399-04-14,0,M 1.252,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,1.89,33246.00,33246.00,32262.00,1399-04-11,18,660993,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,1.10,32883.00,32883.00,31663.00,1399-04-10,6,385306,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,2.98,31933.00,31933.00,31318.00,1399-04-09,13,M 1.04,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,4.54,30545.00,30545.00,30413.00,1399-04-08,22,M 1.589,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,1.68,30040.00,30040.00,29091.00,1399-04-07,38,587286,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,2.43,29328.00,29328.00,28610.00,1399-04-04,9,967647,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,2.71,28555.00,28555.00,27932.00,1399-04-03,0,M 1.079,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,1.58,28111.00,28111.00,27196.00,1399-04-02,0,629852,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,2.29,27481.00,27481.00,26773.00,1399-04-01,20,914061,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,4.34,26338.00,26338.00,26173.00,1399-03-31,161,M 1.731,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-2.73,24498.00,25749.00,25084.00,1399-03-27,1332,M 8.313,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-0.84,25000.00,26950.00,25787.00,1399-03-26,0,M 4.638,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-2.78,25430.00,27000.00,26006.00,1399-03-25,501,M 3.813,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,4.62,25580.00,26846.00,26750.00,1399-03-24,0,M 3.485,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,4.36,24777.00,25725.00,25568.00,1399-03-21,513,M 3.097,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-2.77,23940.00,25498.00,24500.00,1399-03-20,476,M 3.945,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-3.78,24880.00,26500.00,25199.00,1399-03-19,534,M 3.951,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,3.69,25108.00,26518.00,26189.00,1399-03-18,921,M 3.722,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,4.69,24222.00,25330.00,25256.00,1399-03-17,654,M 3.597,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,5.00,23718.00,24124.00,24124.00,1399-03-13,557,M 3.648,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,3.95,22551.00,23207.00,22976.00,1399-03-12,206,M 1.93,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,3.85,20500.00,22346.00,22102.00,1399-03-11,422,M 4.909,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,2.31,21700.00,21842.00,21282.00,1399-03-10,93,M 1.111,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,0.23,19717.00,21695.00,20802.00,1399-03-07,385,M 1.758,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-2.50,20223.00,21000.00,20754.00,1399-03-06,197,M 1.475,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-1.64,20560.00,22350.00,21287.00,1399-03-03,401,M 2.359,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-4.19,21459.00,23250.00,21642.00,1399-02-31,0,M 3.592,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,1.76,22000.00,23099.00,22588.00,1399-02-30,655,M 3.55,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-1.77,21469.00,23608.00,22197.00,1399-02-29,0,M 8.118,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-2.23,21958.00,21958.00,22598.00,1399-02-28,135,959170,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-0.62,22095.00,22095.00,23113.00,1399-02-27,115,266464,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-4.74,23193.00,23998.00,23257.00,1399-02-24,562,M 5.671,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
شپاس,-0.85,23391.00,23391.00,24413.00,1399-02-23,130,345485,1584,2, 6.554M, 205217,1112,1, 6.632M, 127419
رکیش,2.06,27000.00,29080.00,28270.00,1399-05-15,1025,M 12.286,1025,7, 7.174M, 5.111,1226,3, 9.777M, 2.509
رکیش,1.80,25850.00,28570.00,27700.00,1399-05-14,2087,M 22.442,1025,7, 7.174M, 5.111,1226,3, 9.777M, 2.509
رکیش,4.05,27450.00,27450.00,27210.00,1399-05-13,46,M 1.679,1025,7, 7.174M, 5.111,1226,3, 9.777M, 2.509
رکیش,2.19,26000.00,26860.00,26150.00,1399-05-12,21,897899,1025,7, 7.174M, 5.111,1226,3, 9.777M, 2.509
رکیش,4.96,25590.00,25590.00,25590.00,1399-05-11,77,M 2.331,1025,7, 7.174M, 5.111,1226,3, 9.777M, 2.509
رکیش,5.00,24380.00,24380.00,24380.00,1399-05-08,656,M 7.764,1025,7, 7.174M, 5.111,1226,3, 9.777M, 2.509
رکیش,4.93,23230.00,23230.00,23220.00,1399-05-07,87,M 2.24,1025,7, 7.174M, 5.111,1226,3, 9.777M, 2.509
رکیش,1.56,21000.00,22870.00,22130.00,1399-05-06,0,M 14.497,1025,7, 7.174M, 5.111,1226,3, 9.777M, 2.509
رکیش,0.74,21630.00,22200.00,21790.00,1399-05-05,563,M 8.639,1025,7, 7.174M, 5.111,1226,3, 9.777M, 2.509
رکیش,-1.90,20950.00,23000.00,21630.00,1399-05-04,954,M 10.629,1025,7, 7.174M, 5.111,1226,3, 9.777M, 2.509
رکیش,-3.08,21700.00,23030.00,22050.00,1399-05-01,509,M 8.702,1025,7, 7.174M, 5.111,1226,3, 9.777M, 2.509
